Restaurant Name,Overall Rating,Number of Reviews,Food Type,Review Rating,Review Date,Review Content
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,2-Jan-19,"My bf suggested I try bak kut teh when I go to Singapore and after trying a relatively flavorless one in a different mall, I stumbled upon this chain after reading about it earlier that morning. Without hesitation, I walked in to try (he also wanted the powder packets), and man, it was a great decision. I ordered a pork tenderloin soup and though it didn't have heaping chunks of garlic, it was delicious and so much more flavorful than the other bowl I had. I really could have drank the soup forever, even if it was yet another hot day in Singapore. There were a lot of people inside, but overall, it wasn't a long wait. I also ordered while in line which made it quick and efficient."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,2-Jan-19,"My bf suggested I try bak kut teh when I go to Singapore and after trying a relatively flavorless one in a different mall, I stumbled upon this chain after reading about it earlier that morning. Without hesitation, I walked in to try (he also wanted the powder packets), and man, it was a great decision. I ordered a pork tenderloin soup and though it didn't have heaping chunks of garlic, it was delicious and so much more flavorful than the other bowl I had. I really could have drank the soup forever, even if it was yet another hot day in Singapore. There were a lot of people inside, but overall, it wasn't a long wait. I also ordered while in line which made it quick and efficient."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",4,17-Dec-19,"Came by when we were in Chinatown. There was a line but our wait was only about 20 minutes. Staff will take your order while in line to speed up food delivery once you do get a table. Ordered their signature pork ribs soup, braised pork belly, braised fried beancurd, ngoh hiang, and assorted vegetables. Broth for the soup appeared very simple but had such a nice taste and they refill the broth for free. Pork belly and ngoh hiang (kind of sausage) were very tasty. Some in our group thought the pork belly had too much fat. Service was good and they give you a moist towelette."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",4,17-Dec-19,"Came by when we were in Chinatown. There was a line but our wait was only about 20 minutes. Staff will take your order while in line to speed up food delivery once you do get a table. Ordered their signature pork ribs soup, braised pork belly, braised fried beancurd, ngoh hiang, and assorted vegetables. Broth for the soup appeared very simple but had such a nice taste and they refill the broth for free. Pork belly and ngoh hiang (kind of sausage) were very tasty. Some in our group thought the pork belly had too much fat. Service was good and they give you a moist towelette."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",4,17-Dec-19,"Came by when we were in Chinatown. There was a line but our wait was only about 20 minutes. Staff will take your order while in line to speed up food delivery once you do get a table. Ordered their signature pork ribs soup, braised pork belly, braised fried beancurd, ngoh hiang, and assorted vegetables. Broth for the soup appeared very simple but had such a nice taste and they refill the broth for free. Pork belly and ngoh hiang (kind of sausage) were very tasty. Some in our group thought the pork belly had too much fat. Service was good and they give you a moist towelette."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",4,4-May-19,"Despite not being hungry since we had eaten at 5 other places already that morning, we found ourselves wanting to try Song Fa BKT before heading to the airport and leaving Singapore.  This location was the closest to us and we arrived around 1pm, not realizing that there would be a wait. Luckily, the wait was only around 15 minutes and the food came out quickly. Everyone was having some version of the famous fall-of-the-bone rib soup.  It was hearty and delicious. The clear soup was flavorful from the hours of cooking. That said, I think the rib soup I make at home is almost at good and I'm no genius in the kitchen."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",4,4-May-19,"Despite not being hungry since we had eaten at 5 other places already that morning, we found ourselves wanting to try Song Fa BKT before heading to the airport and leaving Singapore.  This location was the closest to us and we arrived around 1pm, not realizing that there would be a wait. Luckily, the wait was only around 15 minutes and the food came out quickly. Everyone was having some version of the famous fall-of-the-bone rib soup.  It was hearty and delicious. The clear soup was flavorful from the hours of cooking. That said, I think the rib soup I make at home is almost at good and I'm no genius in the kitchen."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",4,4-May-19,"Despite not being hungry since we had eaten at 5 other places already that morning, we found ourselves wanting to try Song Fa BKT before heading to the airport and leaving Singapore.  This location was the closest to us and we arrived around 1pm, not realizing that there would be a wait. Luckily, the wait was only around 15 minutes and the food came out quickly. Everyone was having some version of the famous fall-of-the-bone rib soup.  It was hearty and delicious. The clear soup was flavorful from the hours of cooking. That said, I think the rib soup I make at home is almost at good and I'm no genius in the kitchen."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,30-Aug-19,"I was in Singapore on a food hunting trip, and I couldn't pass on some bak kut teh - it's one of my favourite things to eat.  I arrived at a fairly late hour, after 8PM. I've heard there is typically a lineup, but being a solo diner at less-than-peak hours, I got seated right away. The place looks clean and bright, and people around me seem to be having a great time.  The service as I recall was really good. I ordered the staple, Prime Spare Ribs Soup (which comes with a bowl of rice), a plate of gai lan and the server suggested lemon barley water (which is made in-house). The total bill came out to be around 17 SGD.  The main event was amazing. I loved the white pepper flavour of the broth, and it warmed me up to my tippy-toes (good thing they have AC!). I did expect a bit more pork flavour, but it was really good nonetheless.  By the way, did I mention the broth is bottomless? The server came by at least 3-4 times to ask if I wanted a refill. It was so good it was hard to refuse, but at the end I was just too stuffed to have anymore.  The lemon barley tea was fantastic also, and hit the spot to alternate between the hot broth and the cold drink. The gai lan was on point, and very generous for the 4 SGD price tag.  Overall, I had a very satisfying time and I would definitely go back again given the chance to try more things. Hopefully next time I can go with more people to try more things on the menu!"
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,30-Aug-19,"I was in Singapore on a food hunting trip, and I couldn't pass on some bak kut teh - it's one of my favourite things to eat.  I arrived at a fairly late hour, after 8PM. I've heard there is typically a lineup, but being a solo diner at less-than-peak hours, I got seated right away. The place looks clean and bright, and people around me seem to be having a great time.  The service as I recall was really good. I ordered the staple, Prime Spare Ribs Soup (which comes with a bowl of rice), a plate of gai lan and the server suggested lemon barley water (which is made in-house). The total bill came out to be around 17 SGD.  The main event was amazing. I loved the white pepper flavour of the broth, and it warmed me up to my tippy-toes (good thing they have AC!). I did expect a bit more pork flavour, but it was really good nonetheless.  By the way, did I mention the broth is bottomless? The server came by at least 3-4 times to ask if I wanted a refill. It was so good it was hard to refuse, but at the end I was just too stuffed to have anymore.  The lemon barley tea was fantastic also, and hit the spot to alternate between the hot broth and the cold drink. The gai lan was on point, and very generous for the 4 SGD price tag.  Overall, I had a very satisfying time and I would definitely go back again given the chance to try more things. Hopefully next time I can go with more people to try more things on the menu!"
